Year,Country,Code,CPI value,Rank
2011,New Zealand,NZL,9.5,1
2011,Denmark,DNK,9.4,2
2011,Finland,FIN,9.4,2
2011,Sweden,SWE,9.3,4
2011,Singapore,SGP,9.2,5
2011,Norway,NOR,9,6
2011,Netherlands,NLD,8.9,7
2011,Australia,AUS,8.8,8
2011,Switzerland,CHE,8.8,8
2011,Canada,CAN,8.7,10
2011,Luxembourg,LUX,8.5,11
2011,Hong Kong,HKG,8.4,12
2011,Iceland,ISL,8.3,13
2011,Germany,DEU,8,14
2011,Japan,JPN,8,14
2011,Austria,AUT,7.8,16
2011,Barbados,BRB,7.8,16
2011,United Kingdom,GBR,7.8,16
2011,Belgium,BEL,7.5,19
2011,Ireland,IRL,7.5,19
2011,Bahamas,BHS,7.3,21
2011,Chile,CHL,7.2,22
2011,Qatar,QAT,7.2,22
2011,United States,USA,7.1,24
2011,France,FRA,7,25
2011,Saint Lucia,LCA,7,25
2011,Uruguay,URY,7,25
2011,United Arab Emirates,ARE,6.8,28
2011,Estonia,EST,6.4,29
2011,Cyprus,CYP,6.3,30
2011,Spain,ESP,6.2,31
2011,Botswana,BWA,6.1,32
2011,Portugal,PRY,6.1,32
2011,Taiwan,TWN,6.1,32
2011,Slovenia,SVN,5.9,35
2011,Israel,ISR,5.8,36
2011,Saint Vincent and the Grenadines,VCT,5.8,36
2011,Bhutan,BTN,5.7,38
2011,Malta,MLT,5.6,39
2011,Puerto Rico,PRI,5.6,39
2011,Cape Verde,CPV,5.5,41
2011,Poland,POL,5.5,41
2011,Korea (South),KOR,5.4,43
2011,Brunei,BRN,5.2,44
2011,Dominica,DMA,5.2,44
2011,Bahrain,BHR,5.1,46
2011,Macau,MAC,5.1,46
2011,Mauritius,MUS,5.1,46
2011,Rwanda,RWA,5,49
2011,Costa Rica,CRI,4.8,50
2011,Lithuania,LTU,4.8,50
2011,Oman,OMN,4.8,50
2011,Seychelles,SYC,4.8,50
2011,Hungary,HUN,4.6,54
2011,Kuwait,KWT,4.6,54
2011,Jordan,JOR,4.5,56
2011,Czech Republic,CZE,4.4,57
2011,Namibia,NAM,4.4,57
2011,Saudi Arabia,SAU,4.4,57
2011,Malaysia,MYS,4.3,60
2011,Cuba,CUB,4.2,61
2011,Latvia,LVA,4.2,61
2011,Turkey,TUR,4.2,61
2011,Georgia,GEO,4.1,64
2011,South Africa,ZAF,4.1,64
2011,Croatia,HRV,4,66
2011,Montenegro,MNE,4,66
2011,Slovakia,SVK,4,66
2011,Ghana,GHA,3.9,69
2011,Italy,ITA,3.9,69
2011,FYR Macedonia,MKD,3.9,69
2011,Samoa,WSM,3.9,69
2011,Brazil,BRA,3.8,73
2011,Tunisia,TUN,3.8,73
2011,China,CHN,3.6,75
2011,Romania,ROU,3.6,75
2011,Gambia,GMB,3.5,77
2011,Lesotho,LSO,3.5,77
2011,Vanuatu,VUT,3.5,77
2011,Colombia,COL,3.4,80
2011,El Salvador,SLV,3.4,80
2011,Greece,GRC,3.4,80
2011,Morocco,MAR,3.4,80
2011,Peru,PER,3.4,80
2011,Thailand,THA,3.4,80
2011,Bulgaria,BGR,3.3,86
2011,Jamaica,JAM,3.3,86
2011,Panama,PAN,3.3,86
2011,Serbia,SRB,3.3,86
2011,Sri Lanka,LKA,3.3,86
2011,Bosnia and Herzegovina,BIH,3.2,91
2011,Liberia,LBR,3.2,91
2011,Trinidad and Tobago,TTO,3.2,91
2011,Zambia,ZMB,3.2,91
2011,Albania,ALB,3.1,95
2011,India,IND,3.1,95
2011,Kiribati,KIR,3.1,95
2011,Swaziland,SWZ,3.1,95
2011,Tonga,TON,3.1,95
2011,Argentina,ARG,3,100
2011,Benin,BEN,3,100
2011,Burkina Faso,BFA,3,100
2011,Djibouti,DJI,3,100
2011,Gabon,GAB,3,100
2011,Indonesia,IDN,3,100
2011,Madagascar,MDG,3,100
2011,Malawi,MWI,3,100
2011,Mexico,MEX,3,100
2011,Sao Tome and Principe,STP,3,100
2011,Suriname,SUR,3,100
2011,Tanzania,TZA,3,100
2011,Algeria,DZA,2.9,112
2011,Egypt,EGY,2.9,112
2011,Kosovo,XKX,2.9,112
2011,Moldova,MDA,2.9,112
2011,Senegal,SEN,2.9,112
2011,Vietnam,VNM,2.9,112
2011,Bolivia,BOL,2.8,118
2011,Mali,MLI,2.8,118
2011,Bangladesh,BGD,2.7,120
2011,Ecuador,ECU,2.7,120
2011,Ethiopia,ETH,2.7,120
2011,Guatemala,GTM,2.7,120
2011,Iran,IRN,2.7,120
2011,Kazakhstan,KAZ,2.7,120
2011,Mongolia,MNG,2.7,120
2011,Mozambique,MOZ,2.7,120
2011,Solomon Islands,SLB,2.7,120
2011,Armenia,ARM,2.6,129
2011,Dominican Republic,DOM,2.6,129
2011,Honduras,HND,2.6,129
2011,Philippines,PHL,2.6,129
2011,Syria,SYR,2.6,129
2011,Cameroon,CMR,2.5,134
2011,Eritrea,ERI,2.5,134
2011,Guyana,GUY,2.5,134
2011,Lebanon,LBN,2.5,134
2011,Maldives,MDV,2.5,134
2011,Nicaragua,NIC,2.5,134
2011,Niger,NER,2.5,134
2011,Pakistan,PAK,2.5,134
2011,Sierra Leone,SLE,2.5,134
2011,Azerbaijan,AZE,2.4,143
2011,Belarus,BLR,2.4,143
2011,Comoros,COM,2.4,143
2011,Mauritania,MRT,2.4,143
